income_average,loan_to_income_ratio,debt_to_income_ratio,requested_amount,loan_tenure_months,category_id,sub_cat_paddy,sub_cat_orchard,sub_cat_retail,sub_cat_wholesale,sub_cat_manufacturing,sub_cat_vehicle,sub_cat_housing,guarantor_count,monthly_savings,remain_amount,remain_month,late_payment_count,repayment_score,active_loan_count,total_outstanding,previous_loan_count,previous_approval_rate,ownership_exists,business_license_exists,occ_government,occ_employee,occ_business,occ_self_employed,occ_farmer,occ_freelancer,occupation_risk_score,gender_male,customer_stability_score,has_form_7,land_size_acre,seasonal_income,seasonal_income_ratio,crop_paddy,crop_fruit,crop_vegetable,has_business_license,years_in_business,daily_cash_flow,monthly_cash_flow,cashflow_to_loan_ratio,biz_retail,biz_wholesale,biz_manufacturing,fixed_monthly_salary,has_collateral,salary_to_installment,purpose_vehicle,purpose_housing,purpose_other,loan_status_target
367923,5.4359,0.453,2000000,12,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,1,64.95,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,367923.0,1,2.2075,0,1,0,1
1341298,0.7455,0.1243,1000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,50.0,0,0.0,0.0,0.0,0,0,0,1,7.39880507705916,110805.0,3324150.0,19.9449,0,1,0,0.0,0,0.0,0,0,0,1
1222171,0.8182,0.0455,1000000,18,3,0,0,0,0,0,1,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,45.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1222171.0,1,21.9991,1,0,0,1
1006604,1.9869,0.3311,2000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,2.786286268663905,156492.0,4694760.0,14.0843,0,1,0,0.0,0,0.0,0,0,0,1
501755,1.993,0.3322,1000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,77.42,0,0.0,0.0,0.0,0,0,0,1,9.445818037662535,161891.0,4856730.0,29.1404,1,0,0,0.0,0,0.0,0,0,0,1
1452255,0.6886,0.0287,1000000,24,2,0,0,0,0,1,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,45.0,0,0.0,0.0,0.0,0,0,0,0,0.8773231316832693,106374.0,3191220.0,76.5893,0,0,1,0.0,0,0.0,0,0,0,1
511403,9.777,0.8148,5000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,53.53,0,0.0,0.0,0.0,0,0,0,1,9.970596478626872,56135.0,1684050.0,4.0417,0,1,0,0.0,0,0.0,0,0,0,1
918767,10.8842,1.814,10000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,52.99,1,4.174257904238493,13294348.28914134,1.3294,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1176650,1.6997,0.2833,2000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1
973571,10.2715,0.428,10000000,24,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,1,46.06,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,973571.0,0,2.3366,0,0,1,0
685002,4.3795,0.2433,3000000,18,3,0,0,0,0,0,1,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,45.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1
1488929,0.6716,0.028,1000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,3.9026707322348124,867525.5163823039,0.8675,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1490496,2.0128,0.1677,3000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,77.42,0,0.0,0.0,0.0,0,0,0,1,1.4759333129817833,158294.0,4748820.0,18.9953,0,1,0,0.0,0,0.0,0,0,0,1
745001,13.4228,0.7457,10000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,2.89,0,0.0,0.0,0.0,0,0,0,0,0.6505552237894014,148276.0,4448280.0,8.0069,0,1,0,0.0,0,0.0,0,0,0,0
975510,3.0753,0.2563,3000000,12,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,975510.0,1,3.902,0,1,0,1
1377225,3.6305,0.6051,5000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,72.42,0,0.0,0.0,0.0,0,0,0,0,5.126248036052295,53451.0,1603530.0,1.9242,0,1,0,0.0,0,0.0,0,0,0,1
1413998,0.7072,0.1179,1000000,6,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0,1,1
558368,8.9547,0.4975,5000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,62.64,1,2.4714622359234175,6674407.059514249,1.3349,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
430187,23.2457,3.8743,10000000,6,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,0.0,0,0.0,0.0,0.0,0,0,0,0,5.8829093678988515,88506.0,2655180.0,1.5931,0,0,1,0.0,0,0.0,0,0,0,1
1101370,1.8159,0.0757,2000000,24,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,8.324312634158222,186420.0,5592600.0,67.1112,0,0,1,0.0,0,0.0,0,0,0,1
308468,3.2418,0.1801,1000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,64.75,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,308468.0,0,5.5524,0,0,1,1
1087185,1.8396,0.1022,2000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,45.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1,0,1
1498579,1.3346,0.1112,2000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,72.42,0,3.5975645279560116,1726192.980267236,0.8631,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
677989,4.4249,0.7375,3000000,6,2,0,0,0,0,1,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,0,45.0,0,0.0,0.0,0.0,0,0,0,0,6.885021019618101,145106.0,4353180.0,8.7064,0,0,1,0.0,0,0.0,0,0,0,0
1222462,8.1802,0.3408,10000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,39.1,1,13.943392022703952,17359020.643698126,1.7359,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
996958,10.0305,0.4179,10000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,57.26,1,13.928931736438571,7806247.631768253,0.7806,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
684604,4.3821,0.7303,3000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,13.816435895545096,2029959.905218163,0.6767,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1023774,1.9536,0.0814,2000000,24,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,1,0,0,1
1395792,1.4329,0.0796,2000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1395792.0,0,12.5621,0,1,0,1
1394874,0.7169,0.0299,1000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,55.0,1,5.900595858993059,900080.0012953132,0.9001,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
339280,2.9474,0.2456,1000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,75.99,1,11.624954352729779,994467.0435919068,0.9945,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1189401,4.2038,0.3503,5000000,12,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,1
673197,4.4563,0.7427,3000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,50.0,0,0.0,0.0,0.0,0,0,0,1,3.7910677713857863,169557.0,5086710.0,10.1734,1,0,0,0.0,0,0.0,0,0,0,1
1071830,2.799,0.1166,3000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,72.42,0,9.336968032063137,2679551.589567901,0.8932,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1236460,0.8088,0.0449,1000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0,1,1
1302090,2.304,0.192,3000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,11.1015840191931,3558200.0652888594,1.1861,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
340286,14.6935,2.4489,5000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,17.56,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0
830183,1.2046,0.0669,1000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,830183.0,1,14.9433,0,0,1,1
724001,6.9061,0.3837,5000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,62.88,0,13.328010787955757,8861219.204748202,1.7722,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1259086,7.9423,1.3237,10000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,35.29,0,0.0,0.0,0.0,0,0,0,1,2.402492840042485,115532.0,3465960.0,2.0796,0,1,0,0.0,0,0.0,0,0,0,1
1081852,1.8487,0.077,2000000,24,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,9.025107746955982,41909.0,1257270.0,15.0872,0,1,0,0.0,0,0.0,0,0,0,1
1004070,4.9797,0.83,5000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,45.0,0,7.971977639510541,6220038.262517944,1.244,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1217046,4.1083,0.1712,5000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1217046.0,0,5.8418,0,1,0,0
956928,2.09,0.3483,2000000,6,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,956928.0,0,2.8708,0,0,1,1
962167,5.1966,0.2887,5000000,18,2,0,0,0,0,1,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,44.02,0,0.0,0.0,0.0,0,0,0,0,6.657427655032773,47943.0,1438290.0,5.1778,0,0,1,0.0,0,0.0,0,0,0,0
497882,6.0255,0.2511,3000000,24,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,1,67.2,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,497882.0,0,3.9831,0,0,1,1
1330654,7.5151,1.2525,10000000,6,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,59.84,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1330654.0,0,0.7984,0,0,1,0
876981,5.7014,0.9502,5000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,68.91,0,0.0,0.0,0.0,0,0,0,0,0.7343270949028748,35223.0,1056690.0,1.268,1,0,0,0.0,0,0.0,0,0,0,0
392831,2.5456,0.4243,1000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,68.13,0,13.963026770496672,1806510.0836469452,1.8065,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1381194,1.448,0.0804,2000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,45.0,0,2.850198539782719,1838123.0456603977,0.9191,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
772509,3.8834,0.2157,3000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,14.210283536112604,1729686.3468593452,0.5766,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
653747,1.5296,0.0637,1000000,24,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,77.42,0,0.0,0.0,0.0,0,0,0,1,9.236154861619283,106523.0,3195690.0,76.6966,0,1,0,0.0,0,0.0,0,0,0,1
931906,2.1461,0.1192,2000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,931906.0,0,8.3872,0,0,1,1
1413896,0.7073,0.1179,1000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,77.42,0,0.0,0.0,0.0,0,0,0,1,8.977128283880862,66133.0,1983990.0,11.9039,0,1,0,0.0,0,0.0,0,0,0,1
799127,2.5027,0.139,2000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,7.0278669846890045,161690.0,4850700.0,43.6563,0,1,0,0.0,0,0.0,0,0,0,1
1193556,8.3783,0.4655,10000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,60.52,0,0.0,0.0,0.0,0,0,0,1,4.328777657837109,151920.0,4557600.0,8.2037,0,1,0,0.0,0,0.0,0,0,0,1
786015,1.2722,0.053,1000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,2.920511933206682,916310.2680686774,0.9163,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1484106,6.7381,1.123,10000000,6,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,68.72,0,0.0,0.0,0.0,0,0,0,1,2.8722776687146143,128530.0,3855900.0,2.3135,0,0,1,0.0,0,0.0,0,0,0,1
660040,4.5452,0.3788,3000000,12,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,45.0,0,7.555261258590916,5954793.15061681,1.9849,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
634347,7.8821,0.3284,5000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,58.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1,0,1
507059,19.7216,1.0956,10000000,18,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,3.81,0,0.0,0.0,0.0,0,0,0,1,2.133630319612257,83596.0,2507880.0,4.5142,0,0,1,0.0,0,0.0,0,0,0,1
945682,3.1723,0.2644,3000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,1,72.42,0,0.0,0.0,0.0,0,0,0,0,1.2200218529830584,78907.0,2367210.0,9.4688,0,1,0,0.0,0,0.0,0,0,0,0
1352813,7.392,0.616,10000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,70.46,1,14.929296085468009,12127350.511208542,1.2127,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
564837,5.3113,0.2951,3000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,70.86,0,5.728014285986003,3354719.8105780496,1.1182,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1040907,2.8821,0.2402,3000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,1.3742790641527807,28240.0,847200.0,3.3888,0,1,0,0.0,0,0.0,0,0,0,1
1126413,0.8878,0.0493,1000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1126413.0,1,20.2754,0,1,0,1
656824,4.5674,0.7612,3000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,45.0,0,0.0,0.0,0.0,0,0,0,0,6.352747791747135,110858.0,3325740.0,6.6515,1,0,0,0.0,0,0.0,0,0,0,1
786559,12.7136,2.1189,10000000,6,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,33.85,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,0
1044417,0.9575,0.0399,1000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,4.715761411249292,639206.1008189509,0.6392,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1193393,2.5138,0.1047,3000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1,0,1
905528,3.313,0.1841,3000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,9.879534369299487,3185532.752205588,1.0618,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1023823,1.9535,0.3256,2000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,45.0,0,6.693154972754392,3867341.3349494804,1.9337,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
574399,3.4819,0.5803,2000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,1,0,0,1
1001974,1.9961,0.1109,2000000,18,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,72.42,0,0.0,0.0,0.0,0,0,0,0,1.306542674837773,141794.0,4253820.0,38.2844,0,0,1,0.0,0,0.0,0,0,0,1
1446030,0.6915,0.1153,1000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,55.0,1,12.215138025035353,1696025.2042695174,1.696,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
851937,11.738,0.6521,10000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,48.73,1,5.543483596631867,7558002.594629612,0.7558,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
375741,26.6141,2.2178,10000000,12,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,0.0,1,7.677748891724628,15213558.760310626,1.5214,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
557906,8.9621,0.4979,5000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,0,52.6,0,0.0,0.0,0.0,0,0,0,0,1.9162976188266607,168629.0,5058870.0,18.2119,0,1,0,0.0,0,0.0,0,0,0,0
1057003,0.9461,0.1577,1000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,50.0,0,0.0,0.0,0.0,0,0,0,1,5.948936458985452,155428.0,4662840.0,27.977,1,0,0,0.0,0,0.0,0,0,0,1
785643,6.3642,0.2652,5000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,75.59,1,9.309952312336685,6269309.716262192,1.2539,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
970080,1.0308,0.0573,1000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,5.869744901602516,1466573.323755177,1.4666,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1153931,0.8666,0.0481,1000000,18,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1
1168579,1.7115,0.0713,2000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,10.368467011291111,1601075.6972787345,0.8005,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1013200,9.8697,0.4112,10000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,48.07,0,13.46465238731583,15485060.775923952,1.5485,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
600839,3.3287,0.2774,2000000,12,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,1
829960,1.2049,0.0502,1000000,24,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,1,0,0,1
